,user_id,total_play_seconds,artist_name,genre_name,track_name
11414,2CA7D703,229.000000,Giorgos Giannias,world,Duo Teleutaia Tsigara
11415,701F5801,25.520000,E.L. Mahon,jazz,Somebody Said
11416,4348992A,553.534694,Psyclone,electronic,Psyclone
11417,7186BA1B,2.296000,Raindigo,hard'n'heavy,A Feast of the Impaler
11418,BB5475C8,1.528000,Wolfenmond,alternative,Under der Linden
11419,DCDDF211,0.100000,Г.Рванина,hiphop,Ничего личного
11420,2B23EED7,1.056000,Stereomud,metal,Pain
11421,24D12652,27.750388,Lisa Bevill,pop,Changed
11422,D079AA9F,199.105300,unknown,hiphop,Zvezdopad
11423,621C0B3F,116.834456,Fatman Scoop,hiphop,Behind the Cow (feat. Fatman Scoop)
11424,48D0B395,1.896419,Biokinetix,psychedelic,Optimus
11425,6D7D8DBF,3.535000,Stacy Dillard,jazz,Beans & Cornbread
11426,323B593,224.000000,unknown,dance,Sometimes
11427,A9167055,22.217703,Marc Hartman,dance,The Language of Love
11428,AFC8ABAE,6.747000,Tyroon da Prince,rock,Champion
11429,716C749D,0.100000,МурKISS,ruspop,Казино и рестораны
11430,C71F9C9A,10.840000,Jerk Jerk Chicken Villa,dance,Your Love is My Drug
11431,DE004BE5,400.039167,Jay C & Kimmy Baxter,dance,IPEK
11432,BE898078,13.572000,Lil Ric,hiphop,Shake It For Real
11433,DA539CBA,20.986000,Drum and Bass,electronic,I Love You
11434,2745AF1F,305.005714,FINALLY BOYS,electronic,YOU WILL BE HEALED
11435,50FBD170,440.000000,Architect,rock,The Giving Tree
11436,EA730C95,304.535510,JESSE MARCHANT,folk,Adrift
11437,80D5AAC4,200.097936,Acker Bilk His Clarinet & Strings,jazz,Stranger on the Shore
11438,ED92BDCF,0.000000,Rebecca Hollweg,pop,Is it me you're looking for?
11439,9B89F6E,22.809048,Hip Hop Bebop Junction,rap,Who's the Mack?
11440,AC98ED9,188.656327,unknown,rock,There's A Kind Of Hush
11441,A6C77D9A,3.000000,Evilgate,dance,Step of Darkness
11442,63B6BAA1,47.000000,Юрий Смыслов,ruspop,Осколки
11443,CDA2DBC1,0.000000,Patrice,pop,Africanize Dem
11444,6856B582,127.338000,Hits Anthem Back Studio,jazz,1936 Ussr Anthem's Stalin Life Has Become Bett...
11445,BE37D7BA,2.838000,University of Oregon Marching Band,pop,Hey Pachuco
11446,EAB769FC,9.000000,Andery Toronto,rusrap,Zabey
11447,8B1AC5F3,4.000000,Camille,urban,Rock My Body
11448,1ECD517D,45.000000,unknown,electronic,2023
11449,53BACCBE,2.774000,Jenny C,pop,Se solo tu vedessi
11450,3876854,52.473000,Гуччи Гэнг,rusrap,Интро
11451,8D6A8895,211.110000,Wynners,cantopop,Xiao Pin Guo
11452,EB622140,3.497832,Cale Dodds,country,Acting Our Age
11453,8E59BF38,0.000000,Gary Lucas,progressive,Astronomy Domine
11454,39EF0B53,1.336000,Pierce,dubstep,Death Note
11455,F2CC0D2E,10.170000,Jael,rock,My Reality
11456,280C1B1D,0.000000,Stephen Preston baroque flute,classical,E Flat Major Sonata - BWV 1031: Allegro Moderato
11457,224F8355,263.131417,T&F Project,pop,More Main
11458,59A724B4,0.100000,Mary Had a Little Lamb,rock,Mary Had a Little Lamb
11459,4E88936D,273.000000,unknown,ukrrock,Тримай мене
11460,96EB74F2,135.609000,Andie MacDowell,soundtrack,Sittin' By The Side Of The Road
11461,655605CA,1.535000,Chebaleba,hiphop,Pökötti
11462,62AB2AAE,3.393000,Sharpay,pop,Fabulous
11463,FA5B0BDA,111.542857,Drolls,classical,Licet Eger
11464,3D9A6CDB,66.607000,KENNY WEST,hiphop,I Go Get It
11465,2B276CB6,180.685000,EnzaU,electronic,Follow Me
11466,65E89230,60.068000,Majid Entezami,soundtrack,Bavar
11467,283230C2,0.000000,Joint Operations Centre,dance,Castlevania
11468,F07A5C61,15.970718,FI/SHE/S,pop,Kavinsky/s Nightcall
11469,59AAF93B,2.000000,Lenny Senderky Group,jazz,Ландыш (Duo)
11470,6CD4CD7,3.566000,Cruachan,folkmetal,Unstabled (Steeds of Macha)
11471,FB911233,63.901000,Floyd the Locsmif,hiphop,ITL Radio Intro
11472,4823B951,1.034000,Cristóbal de Morales,classical,Missa Mille regretz. Agnus Dei III
11473,BCA4A0F2,83.656575,Sammy Timberg,animated,SUPERMAN MARCH
11474,ADBAA43,432.143673,Arias,dance,The Days To Come
11475,29843197,1.912000,Assalti Frontali,hiphop,Sulla strada
11476,C1C4E6CB,7.000000,Tizmoret,vocal,Mimaamakim
11477,AAB90EC0,41.712000,GOODY feat. Sidrik,rusrap,Brilliant
11478,18FE441,6.189732,Eliza Rickman,folk,Black Rose
11479,9AFC9492,418.899000,Windham Hell,metal,Cold Granitic Bliss
11480,FD5FA658,32.345000,unknown,rock,Intro: Ull Kjem
11481,43A1A4EA,210.000000,Tranquility Spa Universe,new,Yoga Ashtanga
11482,91BCFE59,143.963000,Michael Roberts,classical,Port de Bras
11483,4E6F340C,1.000000,Correo Diplomatico,pop,Lamento Boliviano
11484,A7D32C31,286.640000,Awesome 3,electronic,Don't Go
11485,C351761E,4.000000,Mice Parade,rock,Warpshire
11486,DD68ED,401.000000,Oriol Farre,electronic,One Day
11487,EC4AD3EA,1.979461,Kokobloko,psychedelic,Lifeburst
11488,2F97C93D,386.010294,Acid mnml,minimal,Mongol
11489,68853BAB,0.100000,Macc,dance,Say Hi
11490,ACAFA251,2.091000,DJ Lion,dance,Hot Iron Forge
11491,8CDC7CE8,26.819000,DJ Space Age,pop,Get Lucky (In the Style of Daft Punk Pharrell ...
11492,790D4663,284.801065,The Nite-Liters,rnb,Cowboy
11493,6ED7CA93,243.382833,unknown,pop,Уходи-приходи
11494,B00B877,0.000000,Orchestra Of The Golden Light,classical,N.Paganini. Caprice No.7 in A minor
11495,7A1C6B97,402.325963,Petr Messiereur,classical,Violin Sonata No. 28 in E-Flat Major Op. 2 No....
11496,1C2E8205,59.000000,Эмиль Гистаров,ruspop,Слезы любви
11497,E77BC5EE,126.133310,unknown,jazz,Sign Off
11498,2BAF64FA,254.615500,Bikini Workout DJ,pop,Maniac
11499,7F061C2,257.358367,Hip Hop Russia,hiphop,Hip Hop Russia 01
11500,6785C572,0.000000,Eugent Bushpepa,pop,Mall
11501,14AFE601,8.000000,Lucia Sousa,pop,Are You Coming to the Tree
11502,E1ED6000,2.266470,The Highend Karaoke,karaoke,Auf anderen Wegen
11503,DE584C50,90.000000,Cradle Babies,children,Baby Mozart (Lullaby)
11504,FB60716C,0.100000,Brent Amaker & The Rodeo,country,Man in Charge
11505,2510C838,108.281000,Papi Sanchez,latin,Enamorame
11506,90E8BC92,238.837551,Arjun Janya,world,Priyamani
11507,F6A1EB79,17.618000,Seka Aleksić,pop,Crno I Zlatno
11508,18ED51FD,42.029026,L2R,dance,Autre chanson
11509,D3666C8D,0.000000,Tripis,dance,Resident Evil
11510,C77B932A,22.000000,Enobi,pop,Eno
11511,1410E28F,250.749388,Removal,metal,3.07
11512,BDEB4E1A,6.000000,Tony Tammaro,spoken,Sharm el sheik
11513,DA680212,2.829000,Mana Mana,pop,Maria Magdaleena
11514,EAC0DC7C,211.255000,Big Zeus,hiphop,Roadworks
11515,1A4333E6,213.864417,Novika,dance,Safest
11516,B4A1B122,83.863000,Spinafly & DJ Kann,electronic,Touch Me
11517,C17A3493,7.151677,Нико лайТ & Дискотека,ruspop,Моя осень
11518,C2F74671,242.181224,Firehorse,rock,Our Hearts
11519,199986FE,257.996000,Philchansky,dance,Light On
11520,A04D2EBB,461.139569,London Symphony Orchestra & Los Angeles Chamber,classical,Beethoven Symphony No. 8 Op. 93: IV. Allegro v...
11521,2DEB3DC3,1.451718,Yuma,world,El Labba
11522,CBF4933A,1.049281,Ross Lafond,electronic,Weighing The Options
11523,C41F08CB,11.000000,Эндøрфин,rock,Гость
11524,FD2E349F,5.172022,Global Communication,relax,12:18
11525,AF7AA3BA,183.484000,Aiming for Enrike,rock,Hi Ball
11526,69AD98C1,6.323546,Intuitive Compass,folk,Bilbo
11527,95BD67,8.603000,Macfeck,world,Klezmer Medley
11528,DA15610C,0.000000,Percy Faith,old,Edelma
11529,2E7D4297,191.791020,Flac,rock,Living on My Own
11530,67B78607,41.754121,Shaun The Sheep,holiday,Life's a Treat
11531,C31591B3,0.000000,Dennis Marcellino,jazz,The Shadow of Your Smile
11532,4C1BBF11,4.365351,Julianna Barwick,alternative,Look Into Your Own Mind
11533,5655EC2A,8.711163,John Barry Seven,rock,You've Gotta Way
11534,10685D3,0.000000,Sannie,pop,Boys on Girls
11535,F3EA25A0,5.984000,unknown,dance,Om Mani Padme
11536,278BB7B7,3.484000,Ayah Marar,world,The Raver
11537,D03B3B72,17.188396,Ahoy,pop,Tummahelmililja
11538,F023D237,1.458012,Ms. Dynamite,pop,Not Today
11539,FB45F53E,127.106032,Robin G,trance,Limitless
11540,9B875C27,223.162000,Steve Shapiro,jazz,And Then...
11541,4528B40D,3.000000,DJ Chuck T Presents...,hiphop,Wipe Me Down
11542,93AF8AC0,0.000000,Heyo,rap,Outro
11543,286A9E9C,2.000000,Slowly Slowly,rock,St. Leonards
11544,1BBAD461,3.492860,unknown,dance,Enta Omri
11545,63456740,81.973085,Dilate,rock,Gone
11546,D304C4A3,0.000000,UMkhonto,vocal,Zono Zabadala
11547,D28A2068,10.173000,George Lenton,dance,Stay Around
11548,8CCC6A0B,274.311833,Headache Relief Unit,new,Age of Healing Vibrations
11549,39BCC484,0.000000,Shankar Mahadevan,new,Shree Ganeshaaya Dheemahi
11550,95A032F4,213.000000,Миша Бади,dance,Больно
11551,1FF02797,0.000000,2-4 Grooves,electronic,Writing on the Wall
11552,6F8F6084,212.401625,Brava HitMakers,latin,Sofía (Tribute To Alvaro Soler) [Tribute]
11553,13DACEB8,204.094694,Carolyn Wonderland,blues,Swamp
11554,AC0B9426,189.048163,The Kreellers,world,Tell Me Ma
11555,B524B610,1.857000,Евгений Соколовский,instrumental,Генезис
11556,52C123EB,215.643000,Иван Харитонов,ruspop,Не вспоминай меня
11557,EFB4EDD,356.890000,Italoboyz,dance,Voodoo
11558,5F40D205,4.650000,Villain of the Story,posthardcore,I'm Yours
11559,3590D73F,7.494000,Ron Davis & Sasha Boychouk,jazz,Interlude (AloneP)
11560,DE701893,1.000000,Lauri Tähkä Ja Elonkerjuu,folkrock,Tyttörukka
11561,3A903592,3.711539,Charlo,latin,El Viejo Vals
11562,61492F49,189.650000,Billie Eilish,indie,Six Feet Under
11563,BBC7189A,0.000000,Chuck King,inspiritual,Shma Israel
11564,628E942F,283.663673,Garth Knight,electronic,Sanctuary
11565,DF71D669,11.225000,Charivari Agréable,classical,Fantasia Sopra Jesu Meines Lebnes Leben (Carl ...
11566,483A9050,50.337958,Cappella Augustana Matteo Messori Astrid Werne...,classical,Musikalische Exequien Op. 7 SWV 279-281
11567,6C22B261,522.501224,Abraham,rock,Wind
11568,6CA14C85,49.196734,unknown,pop,Feels Go Down
11569,7A5420B6,0.000000,Санкт-Петербургский театр «Рок-опера»,classical,Пролог
11570,68FAF185,1.411000,unknown,rock,unknown
11571,18A98858,0.000000,Jean-Pierre Zanella,jazz,U and I
11572,FC4E1651,2.495000,C/A/T,electronic,Liturgy
11573,2D29AC52,221.831837,JØD & MEID,electronic,What I Know
11574,613DFD95,293.000000,BH,dance,Run Away
11575,F8B3961B,0.000000,Subliminal Research Group,new,Release Fear v10
11576,34A41A4E,235.990204,The Mars Volta,alternative,Imago
11577,2DB93FE,6.000000,Green Apple Quick Step,alternative,Under Water
11578,94FFF586,83.965929,Aphelion,rock,Blind Gypsy
11579,D4F70AFA,11.393213,Мамонт,punk,Хулиганы
11580,6DD9152C,41.000000,Anna Maria Logotheti,world,Take me to your heaven
11581,F527FC22,8.535000,Eighty Mile Beach,electronic,There Are No Right Angles Found In Nature
11582,E0F6A67B,0.000000,Johannes Heil,dance,The Children Of The Python
11583,7E7F0D86,5.010000,Shines,electronic,Woke Up
11584,873A00A5,190.000000,A Crime Called,rock,Drown
11585,3FC08CFB,20.000000,Jennifer O’Connor,alternative,Xmas Party
11586,4208AB0F,0.000000,The Monteverdi Choir,classical,Mozart: Requiem in D minor K.626 - 3. Sequenti...
11587,A78B5B6E,92.344000,Soulavenue,dance,Bombay Blues
11588,36BE9A3F,235.000000,Weekend Affair,dance,Duel pt. 2
11589,54CD4879,0.000000,The American Dollar,postrock,Starscapes (Ambient)
11590,5B164E7C,13.000000,Caroline Pennell,miscellaneous,Carol of the Bells
11591,1AAAE624,267.102041,Александр Антимиров,shanson,Иду по городу
11592,6CD8AFA5,295.369000,Macaco Bong,world,Smiles Nike Tim Sprite
11593,3726669F,26.134000,Koko,pop,Heart Envelope
11594,87AF24F7,6.000000,Каролина,pop,Королева-2
11595,DD3BBCD7,8.496000,unknown,dance,Visible
11596,20BFDAD3,151.347000,Sid Mack,new,Rain Song
11597,C6AB53AB,0.100000,Keyptown,electronic,Ray
11598,904C62C2,19.000000,Wolgemut,folk,La Marmotte
11599,AFE2B486,153.417143,Eddie Osborn,pop,When the Saints Go Marching In
11600,D253F108,327.865000,Сатанакозёл,metal,Подопри-гора
11601,47F4ED5,2.000000,Uncle Dog,dance,Railroad
11602,D3B13335,125.727347,Nikos Vasiliou,world,Pale Moon (Fegari Hlomo)
11603,3C685FC9,4.213704,Sacred Rage,metal,Blasted
11604,87EAE4AA,811.574850,unknown,dance,Dream Makers
11605,E54A2668,324.310181,Lewis & Clarke,rock,The Silver Sea
11606,3ECCFBFE,1.844000,Michael Hell,classical,12 Violin Sonatas Op. 5 No. 1 in D Major: I. G...
11607,E355EFFD,261.061000,El Mola,western,Dejenme Vivir
11608,4FEF70B2,8.913000,The Veterans feat. Ray Wilson,deep,Easy Way Out
11609,157789AA,0.000000,unknown,jazz,unknown
11610,5C816E31,180.244875,Westlife,pop,Hit You With the Real Thing
11611,5627D0AC,314.762000,Moneen,rock,Accidents Are On Purpose
11612,1E4BD11,52.755000,Stefano Sacchi,miscellaneous,Immortality
11613,2D181A38,4.265000,We Draw A,alternative,City
11614,DDE9864C,234.684082,Mauricio Rivera,pop,Quiero Amanecer Contigo...
11615,5CED3C88,270.027750,LUZCID,dance,Empathy
11616,217AEBE5,211.565714,Марк Мельник,ruspop,Просто моя
11617,5E0DFD15,125.780000,BONNIE X CLYDE,electronic,The Unknown
11618,FB9E78FC,1.631000,Holly Untitled,pop,We Are Falling
11619,B0ABCBAE,23.542663,Shy & DRS,hiphop,What's Wrong With Us?
11620,E62F2A7B,164.000000,Songs That Won The War,miscellaneous,Run Rabbit Run 2003 Digital Remaster
11621,784510E1,12.002521,The Sinfonietta Orchestra,world,"Symphony No. 9 Op. 125: IV. Finale ""Ode to Joy"""
11622,684CAC16,2.523000,All For Nothing,alternative,Can't Kill What's Inside
11623,A8AFEB21,2.477926,SANRYSE,hiphop,Acende Essa Luz
11624,9E597C81,52.727753,Rust,pop,Perhaps?
11625,3C6225CB,179.879184,Sea Wolf,rock,Turn the Dirt Over
11626,F2A027C1,374.622041,Manuel Sahagun,dance,Where the Lady Is At
11627,6223F8D,12.141012,Alexander Marcus,electronic,Hast Du Bock?
11628,ACC768C5,10.000000,Andi Vax,pop,Мишки Гамми
11629,F0248F97,237.145000,Andy Mineo,rock,Sure as the Moon
11630,2AA826E3,32.846782,Drizabone,pop,Hit
11631,1A1DD7EF,162.194250,Rochelle,pop,What a Life
11632,A2E9428,161.071000,Motorama,local,Hard Times
11633,51C451F5,10.000000,Lookin 4 Juice,rock,No One Left to Blame
11634,76D64598,217.704458,unknown,hiphop,Understup
11635,6AC6EB8E,186.671020,Mudmen,folkrock,Money Me
11636,A49B4DFD,0.100000,Swirlies,rock,Pony
11637,1EABF4AA,198.844083,Amandine Beyer,classical,"Concerto grosso No. 8 in G Minor Op. 6 ""Fatto ..."
11638,D8177EF4,328.480000,Raulin Rodriguez,latin,Si Algún Día La Ves
11639,15146240,1.232000,Zdeněk Chalabala,classical,Gayane .: Lullaby (Suite I. No. 5)
11640,32E61B80,64.000000,Folamour,electronic,Skin U're In
11641,C9B6780,26.000000,Miscon,metal,Grief
11642,D4924F3,340.000000,Indian Spirit,world,Nature's Circle
11643,E61E215C,226.078139,Starflyer 59,christian,C-Chord
11644,3B6802FD,0.104620,Dj Souz,electronic,Ecstasy
11645,5B5E1A8C,0.100000,Artefuckt,rock,Wahrheit oder Pflicht
11646,9781B26A,82.457031,Maryanne Michael,rock,Bring Me Back to Life
11647,7CB4FD1,22.597000,Sabb,world,Imagine
11648,4B661085,2.605000,Jimmy Smith,pop,Can Heat
11649,FB485F39,30.709000,Impellitteri,rock,Gates of Hell
11650,19A25CF5,9.844000,Hypersonic,psychedelic,Night life
11651,D6D0C853,0.100000,unknown,dance,Tell Me Why
11652,E7D68F1A,53.000000,ASTR,alternative,Operate
11653,A3454542,217.036000,Samba Drums,world,Samba Waltz
11654,6081FD11,155.141224,Celia Flores,latin,Estando Contigo
11655,158C5241,0.000000,All Off,anime,Refrain Boy
11656,A8310572,240.875102,Snootie Wild,rap,Made Me
11657,1DE474EE,0.743039,Skasso,alternative,Il paese degli orrori
11658,4B50441D,60.000000,Skinny Days,pop,We Got Something
11659,A5E351D4,2.430000,Vunk,pop,Ne facem auziti
11660,9BE3F71C,449.000000,MJ Cole,garage,Southbeach
11661,739FB18E,441.182000,Nick Stoynoff,dance,Berlin Dream
11662,B2646E86,191.922000,Eds,electronic,Turn up Tonight
11663,E51B106E,0.000000,KT Tatara,spoken,Looking Young
11664,FC90D9AA,158.000000,Pine Barons,indie,Y7
11665,E1534F1B,4.954000,Millimetrik,electronic,Adrien
11666,F562D3D0,192.052245,Veronica Bravo,electronic,Waiting for You
11667,5C2C1B6C,0.100000,Van Verwerl,electronic,Permanent
11668,DE5D0BB,5.395000,PartyBoi,hiphop,Fruity (feat. Gorilla Zoe)
11669,1963A069,25.735594,unknown,indie,Story of My Life
11670,700992B6,203.467750,Rinadeli,pop,Orion
11671,19DA7DF3,283.000000,Hariel,ambient,Änglar Musik Vol. 5
11672,8113E146,502.987755,Carl Seemann,classical,Concerto for Piano and Wind Instruments - 2. ...
11673,6A673A20,177.000000,Lamore,ruspop,Дай мне взлететь
11674,D4EB7037,37.661000,Тринадцатый бубен,folkmetal,Драпа
11675,35EE91DA,119.920000,Sunwalter,rock,Planetary Protector
11676,70824B36,208.561000,Tyus,rnb,Think About Me
11677,5F0BD4CA,2.971000,Abidjan Connexion,world,Extazy
11678,7F91193A,14.051000,Take Offense,metal,Unconditional
11679,534BD8AC,103.246000,Vicious,rap,Intro
11680,482E944,0.000000,Ichiko Aoba,pop,ANGELNOIR
11681,F043CDBD,6.984000,Александр Вартанов,film,В Москву!
11682,2BAF64FA,3.071146,Christopher Michael Jensen,hiphop,Maniac
11683,B4BCD6DA,4.731000,Christian Music Players,holiday,Away In A Manger
11684,F461C0F4,154.096292,unknown,world,Le twist du canotier
11685,F71687DB,10.959099,Langham Research Centre,electronic,Quasar Melodics
11686,19F74CD4,510.328163,unknown,psychedelic,Moonwalk
11687,C88965D7,6.000000,QUINTØN,rnb,Moon
11688,3547BA12,238.608000,Royal Teeth,pop,Heartbeats
11689,B4996C12,2.000000,Good Shoes,alternative,Ice Age
11690,F0FD6355,251.259841,unknown,classical,Trio pour cordes in G Major Op. 9 No. 1: IV. P...
11691,A3F34C6E,203.000000,Hanne Hukkelberg,alternative,Europium Heights
11692,535B1D1,453.590167,Tony Joe White,blues,Louvelda (feat. J.J. Cale)
11693,86BD4424,50.808894,Eremite,metal,Каин
11694,BA192B83,26.000000,Moreno,pop,Alba Di Domenica
11695,A89DCCD9,2.655000,Tyra from Saigon,hiphop,We Can't Be Friends
11696,675EECDA,186.920000,Сергей Рудаков,local,Фильтры
11697,3A6BABDC,0.000000,Zim Zemarel & His Orchestra,jazz,Call Me Irresponsible
11698,8C429D17,0.000000,BOUNDS,dance,Rise of the Sun
11699,668BA052,269.008980,Shinehead,reggae,Jamaican In New York
11700,48957C8D,1.327000,The Bigger Lights,rock,What About Us
11701,49212ED1,3.000000,SQUAШ,modern,Взрослое
11702,E043101F,54.973000,Miralina,local,Фест
11703,C58C9CC5,223.033000,G Hannelius,western,4:45
11704,2BB18CC8,238.863000,Kim Richey,country,This Love
11705,681ABFFA,17.240000,Josh Levi,rnb,Doorstep
11706,E617BDDF,196.754263,Joachim Horsley,film,Meeting Atka
11707,B1968A6C,169.534694,Station 17,electronic,Bill
11708,32E523B3,23.811000,The Luc,world,'74 '75
11709,8944790E,0.100000,Musakatit,miscellaneous,Tähdet pienet
11710,6029FC2B,15.478328,Dj Ushuaia,dance,A Life In The Sun
11711,86A5F60E,11.006259,David Siev,pop,Vulnerable
11712,B89DDDD2,47.441000,MOKS,pop,Otherwise
11713,DAD2E0D1,10.259824,Drawn Awake,rock,The New Era
11714,73609E27,579.330000,unknown,electronic,Pranava
11715,627C95AC,2.173000,DJ Lteblm,electronic,Light Travel
11716,B6116D42,252.470000,Semra San,türkçe,Randevu
11717,3798A216,0.000000,Fabo,dance,Can't Decide feat. Angela Sheik
11718,CA88AF3B,1.000000,Hjaltalin,alternative,We Will Live for Ages
11719,74639FAA,295.183673,Nashville Nation,christian,Merry Christmas Baby
11720,B9968C9,21.457000,Griffin,pop,Track 38
11721,B0F2143E,153.939592,unknown,instrumental,When Irish Eyes Are Smiling
11722,6F6E0D54,129.959167,Надежда Плевицкая,folk,Что ты барин щуришь глазки
11723,C5AB65C3,0.000000,Bel Suono & Ballet Todes,pop,Libertango
11724,9923A009,2.060000,VL Deck,rap,Stash It
11725,1047E1B2,0.000000,DJ Atlantic Lab,electronic,Summer Slip
11726,EF4D08F1,13.410000,Michael Conley,folk,Not Strong Enough
11727,FA1DEAC7,213.000000,Slava Jamm,easy,Clock Clock
11728,4B2BE52D,38.135000,Eien,new,Eight Below
11729,68C7375E,12.783000,Instrumental Beat Makers,pop,Can't Hold Us
11730,D8DAA880,63.000000,Now That's Karaoke Instrumentals,karaoke,Rockstar
11731,F1B0BBED,290.140000,The Allstar Hitmakers,pop,Don’t Speak (As Made Famous by No Doubt)
11732,A2E509A,80.023000,Matthew Kramer,dance,Sunset Beach
11733,877C0D88,241.000000,Арамэ,pop,Было и прошло
11734,30E4F6CF,4.566000,СУВОРОВА,ruspop,Черешни
11735,AD2F3348,50.125673,BL@CKBOX,hiphop,Abra Cadabra
11736,4FF91C72,9.804000,BBFC,urban,Riders On the Storm
11737,7CED2EC4,357.281086,N69,electronic,Take You There
11738,ED32138D,192.000000,Vasif Əzimov,pop,Amma o Adam Bilmədi
11739,9245D33B,2.249541,Tribuzy,metal,Beast In The Light
11740,FC721676,28.713124,Lost Witness,dance,Happiness Happening
11741,5E4D2D24,388.000000,Talkback,dance,Jealous
11742,352BDD4E,189.290000,Ласковый бык,ruspop,Побалуемся
11743,27C58717,185.051429,De-Grees feat. Joy,electronic,2 Times
11744,AC84921E,0.000000,Madame Diva,children,VIVA LA DIVA
11745,7599BFC8,143.306759,Smam'S,hiphop,Enfoiré De Cupidon 2.0
11746,8088F3C8,66.641000,Calle Pura 2,latin,Papi Papi - Merengue
11747,F8EAC05A,0.000000,Laura Macrì,pop,Viva la vita
11748,85D84FBB,213.869158,Charijayac,latin,Cielo Rosa
11749,7B6F36F,1.000000,Chemlab,electronic,Suicide Jag
11750,D8A34D80,151.588542,unknown,house,So Much Love
11751,E6239A01,328.150167,L.A.O.S.,electronic,City Lights
11752,799BC41C,412.525708,Sankt Otten,dance,Im Himmel angekommen
11753,502179C7,0.100000,French Braids,pop,Inside out
11754,873ADE81,2.000000,NuanceTheArtist,hiphop,4:23am
11755,3D745651,312.122000,Rina Light,chill,Without You
11756,2C64EA1,2.000000,unknown,latin,Tu No Vive Asi
11757,844EC905,120.099901,Ирина Сеитова,children,Белый медведь
11758,C832E774,0.000000,Tony Noe,rock,Suicide Is Painless (Theme from M.A.S.H.)
11759,F748D622,0.000000,Dioxyde,hiphop,Smoke
11760,973E3CA8,515.944490,Spark7,dance,After the Rain
11761,EAF9EBE3,296.727000,Saiwa,easy,Wind of Change
11762,6E48D1C8,3.000000,Paul Fried,classical,Variation 2
11763,117CC7A7,228.231837,Disco Digitale,electronic,Another World
11764,51F85CE5,7.393017,New York Trio,jazz,Cheek to Cheek
11765,93AD3C83,34.000000,Eugenio Consonni,classical,Adagio
11766,F2D55E74,9.145000,Joe Ely,pop,Musta Notta Gotta Lotta
11767,A1A7276A,8.405000,Krazed Platinum,pop,Hangover (Tribute to Psy)
11768,2A932C5C,115.496000,MO&CO,children,The Well Tempered Clavier
11769,F6E8231,360.698976,Terry Riley,classical,A Rainbow in the Curved Air
11770,424B23A4,0.000000,Leon Libre,rusrap,Голая
11771,6CDFB22B,5.000000,Sammy Deuce,dance,Kiss the Girl
11772,2A5A6DE2,18.735000,Germany,dance,Greece
11773,72D660BA,0.000000,Koreless,electronic,TT
11774,6BEA3905,0.100000,Akhtamar Band,world,Yek Ints Mot
11775,D16DAD1E,6.367611,Пилигрим,metal,Последний Свет
11776,2C4C8EEF,1.000000,Snakestyle,dance,Waterfront perimeter (featuring daniel waples)
11777,58C8A888,11.000000,Tall Man Standing,electronic,I Am Yours
11778,8C7836E6,5.622057,Edyta Nawrocka,christmas,Wymarzone Święta
11779,80B03322,140.355917,The Canadian Brass,classical,Art of the Fugue BWV 1080 (Arr. A. Frackenpohl...
11780,531D8E8C,0.000000,Skannah,dance,Blur
11781,883740BC,43.739479,Black Coast,metal,S.L.Y.
11782,E1B60B00,5.012233,Bad Reputation,rock,Little Boy Blue
11783,9AC35A81,0.000000,DJ Seduction,electronic,Love Like This
11784,24137560,1.000000,Imaad Wasif,rock,The Oracle
11785,73C08FBC,1.233000,unknown,rusrap,Вместе со мной
11786,3225ADC1,96.002615,Танцуй,hiphop,I.G.
11787,E8DC0345,0.000000,Linet,pop,Aman Aman
11788,E4E64ECB,205.891000,unknown,dance,Holiday
11789,1EBF94DB,187.088980,Brice Davis,pop,Amore Mio
11790,C3C8096,5.024000,Darby Walker,alternative,Shake It Out
11791,967F3F5B,0.000000,Beth Custer Doña Luz 30 Besos,jazz,O Fredonia
11792,C4DBAD6E,0.100000,Saule,dubstep,Bad Kids
11793,F4AEC0A6,85.255000,Dada Life,dance,Tonight We're Kids Again
11794,64D6F0C5,0.000000,Susanna Kwan,cantopop,Wo Shi Chi Qing Wu Xian
11795,3EA119F9,176.727000,Ленинград,rusrock,37-й
11796,3B112FCA,2.000000,Milos Karadaglic,classical,Boccherini: Quintet No.4 For Guitar And String...
11797,FFE7C6A7,2.303000,F-Word,breaks,Exit
11798,8C76F531,2.255000,Wilde Jungs,rock,Eure Ordnung
11799,A7A9F520,2.350000,Young Money Millionaires,rap,Marvins Room (Made Famous By Drake)
11800,6A947FF,4.449838,Tosch & Little-H feat. Melloton,dance,Daylight
11801,B489223F,10.000000,Mutabaraku,electronic,Spirit of Drums
11802,99A8A2DF,273.699024,Burning Point,extrememetal,Signs of Danger (2015)
11803,AB329FA8,179.000000,Cas Metah & Mellow Drum Addict,hiphop,On&on&On
11804,6E657BE,6.613000,Electrosoul System,electronic,Teardrop
11805,B5B3381A,213.394286,HIGH HØØPS,rnb,Can I Get Love?
11806,1A9F6564,0.000000,Pepe,dance,Morgenstern
11807,EDE81392,3.903758,Conversing with Oceans,rock,The Gold Rush
11808,22D429B6,0.000000,İradə Mehri,pop,Sevmişdim
11809,FC92A3C6,14.000000,Bob Moses,alternative,Enough to Believe
11810,F2F18D10,270.698000,Thriftworks,electronic,House Sitter
11811,6B5B7939,115.000000,De Roos,hiphop,Solong
11812,1082CF94,4.206859,Toni Basil,pop,Mickey
11813,52FFB0D5,57.102000,Vexento,electronic,Masked Raver
